Fertilizer Name;N (%);P (%);K (%);Fertilizer Type;Absorption Rate (%);Price per kg (TND);State;Region of Use in Tunisia;Specific Crop;Crop N;Crop P;Crop K;Application Method;Root Depth (cm);Soil_P;Soil_K;Soil_N;pH;Usage (Dosage)
FULVOMAX;12;15;10;Granular;65;3.32;Kef;Central;Corn;142;61;34;Radicular and Foliar;70;14.073256655613022;88.4795033345266;23.60284419897248;7.699893315925141;8.89
ACM HUMIC;12;15;10;Granular;50;3.16;Ariana;North;Tomato;142;33;22;Radicular and Foliar;45;20.497224920266405;93.4;35.36872520724179;7.456570709860245;13.52
WUXAL ASCOFOL;15;15;10;Liquid;70;3.08;Beja;North;Olive;146;70;40;Foliar;80;28.97327687399048;141.72454815878515;36.84468301630587;7.141250359486413;7.59
CAOS XT;15;10;15;Chemical;55;3.38;Nabeul;North;Olive;146;70;40;Radicular and Foliar;80;21.49609507108413;119.3;47.9154527519789;6.717088781575402;6.85
BOMBARDIER SUGAR;15;15;10;Granular;50;3.35;Kairouan;Central;Wheat;41;73;79;Radicular and Foliar;60;22.072744394230625;74.85603698104076;58.63404860418982;7.866026421635769;7.17
FORCE CYT;10;15;5;Organic;80;2.86;Tozeur;South;Wheat;41;73;79;Radicular and Foliar;60;21.550502753852538;67.18961018416834;14.1041008317971;8.192772605314007;67.61
ULTRAFERRO;15;10;15;Granular;85;2.53;Siliana;Central;Potato;61;62;21;Radicular;50;15.906832798826676;79.7;50.2;7.237620690795746;5.56
ACM AMINO 12 VEGETAL;15;10;15;Liquid;75;3.35;Manouba;North;Olive;146;70;40;Radicular and Foliar;80;30.9;91.6;39.206288005748135;6.5132345436338825;5.0
Urea;46;0;0;Granular;50;3.31;Kairouan;Central;Corn;142;61;34;Radicular;70;20.28201660529628;73.7;55.22223630332482;7.542646458761665;141.66
FORCE CYT;10;15;5;Organic;80;2.2;Sfax;South;Wheat;41;73;79;Radicular and Foliar;60;6.6;111.5216647511043;36.4;7.622992119690491;13.46
DEFENDER CALCIO;15;10;5;Chemical;60;2.99;Gabes;South;Olive;146;70;40;Radicular and Foliar;80;4.890165400902153;92.49275265589844;35.2702137915843;8.17991534062043;17.71
RAPTOR FE 48;15;10;10;Liquid;75;2.9;Mahdia;Central;Olive;146;70;40;Radicular;80;15.6259084461097;100.25475530969024;34.00801237852259;7.515938932011549;7.82
BIOCAL;15;10;20;Organic;55;3.69;Gabes;South;Tomato;142;33;22;Radicular and Foliar;45;;78.1;40.323980925876725;8.165385599924232;5.0
TRADECORP AZ;15;15;5;Granular;50;2.84;Mahdia;Central;Olive;146;70;40;Radicular and Foliar;80;15.278008825699304;108.3;35.30967722849283;7.425402554525674;19.68
ACM MAR S;15;10;10;Granular;90;2.55;Tataouine;South;Olive;146;70;40;Foliar;80;24.004544131067064;72.65450896652716;25.252452017197754;7.49529956338682;6.21
IRONMAX 6%;5;15;10;Liquid;70;2.5;Kef;Central;Tomato;142;33;22;Foliar;45;;103.01806178945976;24.747645221994325;7.850039691332367;5.0
FLOCROP B;15;10;5;Liquid;70;2.8;Beja;North;Olive;146;70;40;Radicular and Foliar;80;23.617699624508194;131.34601603479132;35.9;6.878323534728444;13.94
N-BALANCER;15;15;10;Granular;75;2.67;Sidi Bouzid;Central;Tomato;142;33;22;Radicular and Foliar;45;10.957917029159368;72.03979363877838;20.731597447439768;7.195106184344565;10.15
FORCE CYT;10;15;5;Organic;80;2.77;Ariana;North;Wheat;41;73;79;Radicular and Foliar;60;18.4635724935141;98.93016967788502;35.65898008763835;7.398835614508542;10.99
CONTROLPHYT Cu;12;10;5;Organic;85;2.79;Jendouba;North;Barley;127;39;57;Radicular and Foliar;55;30.1;81.9;65.2943290847875;6.591054721589367;14.01
FERTICROP ORGANIC PLUS;15;12;15;Organic;55;2.98;Kasserine;Central;Barley;127;39;57;Soil Application;55;29.043046914543787;113.60695598786012;42.8;7.606922723511634;7.14
CAOS XT;15;10;15;Chemical;55;3.07;Kairouan;Central;Barley;127;39;57;Radicular and Foliar;55;20.4;75.44219234499238;51.4;7.985331030976601;7.71
BIFIDUS;12;10;12;Organic;85;2.81;Beja;North;Tomato;142;33;22;Micro-irrigation;45;26.446034868137662;136.65486743892237;36.6;6.875901918464091;6.36
FERROACTIV H48;15;10;5;Chemical;75;2.32;Kairouan;Central;Potato;61;62;21;Foliar;50;22.6;70.2128751801556;54.03623492699408;7.870451636101332;12.49
BIFIDUS;12;10;12;Organic;85;2.96;Zaghouan;North;Tomato;142;33;22;Micro-irrigation;45;16.5;147.82316699245985;80.4;7.409173489000438;6.87
TECAMIN MAX;5;10;10;Chemical;50;2.66;Ariana;North;Wheat;41;73;79;Radicular and Foliar;60;18.02135328500269;87.19792399248209;31.247889600850296;7.443855989324447;12.23
POTASSIUM SULFATE 0-0-50;0;0;50;Chemical;50;3.24;Medenine;South;Potato;61;62;21;Soil Application;50;20.76391004165228;44.94877461197882;26.25875560897647;7.563519830151848;5.0
ECOFERT 5-3-4;5;3;4;Granular;60;1.78;Mahdia;Central;Tomato;142;33;22;Soil Application;45;15.297114695591535;89.6;31.8;7.58785603539767;27.7
FOLIASTIM mix TE liquide;15;15;5;Organic;70;2.89;Manouba;North;Corn;142;61;34;Foliar;70;35.37648067421261;93.32151114437256;43.084170374681584;6.765919841869679;15.73
BIOCALCIUM;10;15;15;Chemical;55;2.93;Kairouan;Central;Barley;127;39;57;Radicular and Foliar;55;23.292338206972552;70.2;64.43292703724119;7.649432633990673;7.16
IDAI ALGAFER;15;15;10;Granular;80;3.38;Tataouine;South;Potato;61;62;21;Radicular and Foliar;50;22.44227423227179;71.31648483341131;23.2;7.48573486847609;9.88
HOLD plus;5;10;20;Granular;80;2.65;Tataouine;South;Potato;61;62;21;Radicular and Foliar;50;20.520556679702423;76.52967216406611;23.981155146657365;7.65072637286225;5.0
SANBIO EPSOMIT;15;15;5;Granular;70;2.69;Jendouba;North;Barley;127;39;57;Soil Application;55;28.4476996113646;85.1;59.29638162802164;6.523049644007317;15.26
FERROACTIV H48;15;10;5;Chemical;70;2.13;Sousse;Central;Tomato;142;33;22;Foliar;45;16.940943805277232;73.1;47.98895021691976;7.424230142208437;18.13
ZINC SULFATE;5;10;15;Liquid;60;2.79;Mahdia;Central;Barley;127;39;57;Soil Application;55;16.5;111.5;33.818788826046685;7.414765749679241;7.51
FULVOMAX;12;15;10;Granular;65;2.43;Tataouine;South;Corn;142;61;34;Radicular and Foliar;70;22.60036245146504;80.15629080369968;23.2;7.483426127160306;9.5
IDAI ALGAFER;15;15;10;Granular;80;3.46;Kairouan;Central;Olive;146;70;40;Radicular and Foliar;80;20.234015994780684;67.4;67.54872939556134;7.89058012141499;6.63
ACM CALCIO PLUS;12;10;12;Organic;75;2.65;Tataouine;South;Wheat;41;73;79;Radicular and Foliar;60;22.5;74.94764791325791;23.6;7.734695880656916;15.05
NITROCAL 20-0-0 + 15CaO;20;0;0;Organic;65;1.67;Tunis;North;Corn;142;61;34;Soil Application;70;23.941184093409213;137.8614219738877;67.13331195312966;7.227037963523655;118.43
HUMILIG 11-5;11;5;10;Chemical;90;2.61;Siliana;Central;Tomato;142;33;22;Radicular;45;20.3;72.8670171582735;56.5;7.473512850115151;8.44
CALFERT 15-0-0 + 20CaO;15;0;0;Organic;80;1.84;Tataouine;South;Potato;61;62;21;Radicular and Foliar;50;23.8;85.9;22.4;7.551278074094594;112.33
FERTICROP ORGANIC PLUS;15;12;15;Organic;55;3.18;Tunis;North;Tomato;142;33;22;Soil Application;45;24.7;136.67454390202448;59.7;7.200128193006679;8.11
ALGALIV;10;5;10;Organic;83;2.34;Medenine;South;Tomato;142;33;22;Radicular and Foliar;45;20.594739796361782;42.24293468201512;24.14710643975681;7.450239288971808;7.49
FERTIGRAIN START;15;15;15;Organic;50;3.61;Bizerte;North;Potato;61;62;21;Seed Treatment;50;30.029872361140733;88.39346087063734;45.80864123517768;6.862921782326721;9.0
TURBO;15;10;15;Chemical;60;2.97;Bizerte;North;Tomato;142;33;22;Radicular and Foliar;45;33.3;86.15399976554602;47.717493657671575;6.77748833900287;5.05
REZIST;10;15;5;Liquid;50;2.21;Sidi Bouzid;Central;Wheat;41;73;79;Radicular and Foliar;60;11.318516646952707;63.5;21.9701742263307;7.271316308787933;100.95
BORON PLUS;10;5;15;Granular;50;2.21;Sidi Bouzid;Central;Barley;127;39;57;Foliar;55;12.7;74.9;22.7;7.484322792894702;8.94
ACM HUMIC;12;15;10;Granular;55;3.14;Tunis;North;Olive;146;70;40;Radicular and Foliar;80;23.1;145.51282500475753;65.89484586203442;7.301320038528439;9.84
GREEN FORGE;15;15;15;Organic;50;3.18;Tataouine;South;Corn;142;61;34;Radicular and Foliar;70;20.06265724578016;81.49113448755308;21.6;7.336545387899113;7.64
FULVILAND;15;10;12;Chemical;60;2.86;Jendouba;North;Barley;127;39;57;Radicular and Foliar;55;31.53080538605607;80.26568925805887;63.9;6.442360228729057;8.79
TURBO;15;10;15;Chemical;60;2.7;Ariana;North;Wheat;41;73;79;Radicular and Foliar;60;16.65889427619217;99.5;;7.2871710865102175;5.0
CAOS XT;15;10;15;Chemical;55;2.7;Kebili;South;Tomato;142;33;22;Radicular and Foliar;45;;74.86892784573699;36.9;7.985636246499337;5.0
CRIPTHUM;18;15;20;Organic;65;3.46;Ariana;North;Potato;61;62;21;Radicular;50;18.958701615358304;96.87877891296796;31.9;7.222435635181138;5.49
BOTAMISOL PRO 80;15;10;10;Chemical;70;2.56;Manouba;North;Olive;146;70;40;Radicular and Foliar;80;37.5;90.4;40.7;6.766430890901675;8.51
SANBIO EPSOMIT;15;15;5;Granular;70;2.73;Jendouba;North;Olive;146;70;40;Soil Application;80;28.76679893610785;83.32172727734158;56.5;6.56920397898961;13.34
ULTRAFERRO;15;10;15;Granular;85;3.3;Kasserine;Central;Tomato;142;33;22;Radicular;45;25.795167224743224;126.5;42.63758107694485;8.166428951086901;5.65
BLACKFORT;10;5;10;Granular;70;1.99;Tataouine;South;Wheat;41;73;79;Radicular and Foliar;60;22.8;71.00106577224108;24.6;7.741157138682794;59.45
DAP;18;46;0;Granular;65;4.06;Sousse;Central;Barley;127;39;57;Radicular and Soil Application;55;15.696950214815615;62.46609367919719;48.47718209458299;7.562230267740787;46.92
BIORADICANTE;10;5;15;Liquid;70;2.6;Gabes;South;Corn;142;61;34;Radicular;70;5.584489545266121;83.6;38.0;8.38756303706775;5.45
GROBEL NPK 4-3-3 + 1MgO;4;3;3;Organic;55;1.49;Beja;North;Barley;127;39;57;Soil Application;55;26.34769337970904;137.0233813429073;39.05227319163857;6.82812719551947;35.08
ACM CITRUS;5;5;5;Organic;80;1.82;Sfax;South;Potato;61;62;21;Radicular and Foliar;50;7.1;93.05827213676037;41.2;7.448981376065412;17.47
MAX SEASAILER;15;10;15;Liquid;80;2.73;Jendouba;North;Olive;146;70;40;Radicular and Foliar;80;28.2;84.80355716816743;61.18049799019685;6.648617737251057;5.0
NITROPLUS 30-0-0;30;0;0;Organic;85;2.87;Jendouba;North;Potato;61;62;21;Soil Application;50;31.744714488384;82.8;64.19153049488298;6.674023936430487;5.0
STIMUL NOSSUM SP;15;15;10;Organic;75;3.18;Tozeur;South;Corn;142;61;34;Radicular and Foliar;70;24.486280406168422;71.1;14.094354516515182;8.179855815134676;7.47
ZINC SULFATE;5;10;15;Liquid;64;2.43;Ariana;North;Barley;127;39;57;Soil Application;55;20.93541253888903;93.91074437060276;33.9;7.208324336022545;7.74
ALGAMAX ORGANIC;10;10;15;Liquid;50;2.49;Tunis;North;Corn;142;61;34;Foliar;70;22.9;147.9;67.3;7.04496630519311;7.69
ACA 27 ORGANIC;10;15;15;Chemical;85;3.27;Sfax;South;Wheat;41;73;79;Radicular and Foliar;60;6.2;88.22895681080155;39.01717240852449;7.612300649417711;5.0
ICI;12;5;15;Granular;80;2.32;Mahdia;Central;Corn;142;61;34;Radicular and Foliar;70;15.879290464799707;88.65317901673204;31.123930997137823;7.703507157482587;5.15
FOLIARFEED 10-5-5;10;5;5;Granular;65;2.14;Bizerte;North;Tomato;142;33;22;Foliar;45;27.3;89.25010477906176;45.10596939045613;6.855709879365478;19.35
RHYZO;8;10;5;Liquid;55;2.52;Tozeur;South;Olive;146;70;40;Radicular;80;21.53790943851513;71.4;16.251638319511613;8.262946463007966;18.55
MANGANESE SULFATE;5;10;5;Chemical;70;1.91;Monastir;Central;Barley;127;39;57;Soil Application;55;12.865234569648488;91.1;22.4;8.245944025805418;18.23
VITANICA RZ BIO;15;15;10;Organic;80;2.56;Tataouine;South;Barley;127;39;57;Radicular and Foliar;55;22.2;79.47280311516421;23.4;7.692370551356555;8.38
IDAI K PLUS;8;10;15;Organic;60;2.71;Zaghouan;North;Tomato;142;33;22;Radicular and Foliar;45;18.277368738557467;146.1308051113262;83.85977241382894;7.29394339893501;8.59
N-BALANCER;15;15;10;Granular;75;3.48;Gabes;South;Olive;146;70;40;Radicular and Foliar;80;4.538611704835501;91.98742919308134;39.294532083726025;8.345873644792148;7.24
NPK 20-20-20;20;20;20;Granular;60;3.81;Monastir;Central;Potato;61;62;21;Radicular and Foliar;50;12.4;88.4;22.201141764545387;8.02459812570315;5.65
REZIST;10;15;5;Liquid;50;2.95;Kebili;South;Tomato;142;33;22;Radicular and Foliar;45;20.75087030883794;64.63103570636636;38.88667805805117;7.925846942917354;22.44
ALGAPOWER;15;10;10;Organic;55;2.84;Tozeur;South;Corn;142;61;34;Radicular and Foliar;70;23.9;72.0;14.6;8.067836711992337;10.76
BIOCAL;15;10;20;Organic;55;3.52;Gafsa;South;Olive;146;70;40;Radicular and Foliar;80;12.03586428326702;58.7;35.74224076136697;8.055320291727957;5.01
TRADEBOR;12;10;20;Liquid;50;2.65;Mahdia;Central;Wheat;41;73;79;Radicular and Foliar;60;14.6;108.38344128934511;35.49041387356884;7.679754753487857;5.92
ORGAFLOW;18;10;15;Granular;70;3.26;Kebili;South;Wheat;41;73;79;Radicular;60;22.2;76.3859892885587;36.43005140495762;7.8853742800675475;5.0
BOTAMISOL PRO 80;15;10;10;Chemical;70;2.62;Jendouba;North;Tomato;142;33;22;Radicular and Foliar;45;30.4;86.0;58.5;6.897016705319464;8.75
N-BALANCER;15;15;10;Granular;75;3.07;Sfax;South;Wheat;41;73;79;Radicular and Foliar;60;6.0;99.9;39.19754779330254;7.768491439681528;6.97
VITANICA RZ BIO;15;15;10;Organic;80;3.16;Sousse;Central;Wheat;41;73;79;Radicular and Foliar;60;17.64185142963507;62.250461339068586;46.8;7.599585915694252;5.19
HOLD plus;5;10;20;Granular;80;2.61;Jendouba;North;Potato;61;62;21;Radicular and Foliar;50;29.684213995359023;89.2;62.76785715115199;6.848962039833925;5.0
PHOSFERT 18-46-0;18;46;0;Granular;80;3.76;Tunis;North;Potato;61;62;21;Soil Application;50;25.29572208162782;137.9;69.2;7.224156308459701;5.0
Nutriplusorganic 4-3-3;4;3;3;Organic;60;1.13;Kasserine;Central;Corn;142;61;34;Soil Application;70;28.99080054609108;100.39178376806224;46.59586196950714;7.95355997301021;26.84
SANBIO PLANTA;15;10;15;Organic;80;3.36;Beja;North;Potato;61;62;21;Soil Application;50;29.5;117.9;44.163677073835466;6.867588390987954;5.88
BIOFERT ORGANIC;15;15;10;Organic;75;3.1;Ben Arous;North;Olive;146;70;40;Radicular;80;32.20666457265045;136.0;28.10159376587432;7.609029450495069;6.64
POTASSIUM SULFATE 0-0-50;0;0;50;Chemical;50;3.99;Gafsa;South;Barley;127;39;57;Soil Application;55;10.1;64.3;39.86488373054348;7.892121431951411;5.0
HUMILIG 25 PLUS;10;15;20;Chemical;50;2.79;Kasserine;Central;Barley;127;39;57;Radicular and Foliar;55;28.714521799506088;121.5485895053854;45.05978357858853;7.835199726832232;5.87
BIOFERT ORGANIC;15;15;10;Organic;75;2.75;Gafsa;South;Barley;127;39;57;Radicular;55;10.82762371231592;63.938377234278576;37.08572107391545;7.953281170138723;8.54
DCM VIVIKALI;5;5;20;Chemical;80;2.6;Bizerte;North;Olive;146;70;40;Soil Application;80;30.444096447688025;84.2;44.7;6.782320901212026;5.0
FERTICROP ORGANIC PLUS;15;12;15;Organic;55;3.14;Monastir;Central;Corn;142;61;34;Soil Application;70;11.404861816743468;93.79291780044356;22.92749104785731;8.362355366251396;7.49
CRIPTHUM;18;15;20;Organic;65;3.79;Ben Arous;North;Wheat;41;73;79;Radicular;60;26.66180701797333;135.6;30.5;7.443727931258892;5.0
ACM CALCIO PLUS;12;10;12;Organic;75;2.7;Ben Arous;North;Tomato;142;33;22;Radicular and Foliar;45;27.347789474967552;135.8;31.04066723998812;7.595110837229292;7.52
AGRIPHYT CONTACT Zn-Mn;15;15;15;Chemical;55;3.49;Siliana;Central;Wheat;41;73;79;Foliar;60;17.95970263660023;76.7184222231618;51.61609372059542;7.316459708871358;5.0
HOLD plus;5;10;20;Granular;83;2.57;Mahdia;Central;Corn;142;61;34;Radicular and Foliar;70;15.512580853658656;111.37463245243924;28.5;7.653655042958774;5.0
HUMILIG 11-5;11;5;10;Chemical;90;2.7;Ariana;North;Barley;127;39;57;Radicular;55;19.4;86.8;30.54240358734445;7.435584048162901;8.14
CALMAG 10-0-0 + 12CaO + 6MgO;10;0;0;Chemical;65;1.99;Zaghouan;North;Wheat;41;73;79;Radicular and Foliar;60;16.417501225668346;156.30925923529077;80.32043934209268;7.225613209365917;9.47
MICROFERT 12-0-0 + 1Zn;12;0;0;Chemical;50;1.69;Manouba;North;Corn;142;61;34;Foliar;70;35.8;99.57798646039602;38.03748424326202;6.722869830047275;133.21
MAGNIFERT 10-5-10 + 2MgO;10;5;10;Chemical;55;2.16;Kairouan;Central;Potato;61;62;21;Soil Application;50;21.1;76.58457052086571;52.290388083318966;7.627818854666352;11.56
ACM HUMIC;12;15;10;Granular;50;3.2;Mahdia;Central;Barley;127;39;57;Radicular and Foliar;55;14.680778768841307;91.3;31.993121804981072;7.845772592422559;12.71
AMINOPLUS ORGANIC;10;5;10;Granular;55;1.81;Zaghouan;North;Barley;127;39;57;Radicular and Foliar;55;17.6;134.88089678707047;79.79764517854476;7.51809410432338;11.5
ALGAMAX ORGANIC;10;10;15;Liquid;50;3.14;Manouba;North;Potato;61;62;21;Foliar;50;35.1;86.0;39.08387002970172;6.607402904548263;8.39
SUPER FIFTY;10;5;10;Liquid;76;1.93;Gabes;South;Corn;142;61;34;Radicular and Foliar;70;5.588378103077254;90.9;38.046520821821474;8.320276548314931;8.18
ZINC SULFATE;5;10;15;Liquid;56;2.81;Sousse;Central;Wheat;41;73;79;Soil Application;60;15.6;69.2;49.88428735736587;7.309172302362698;17.88
FOLIARFEED 10-5-5;10;5;5;Granular;60;2.27;Medenine;South;Barley;127;39;57;Foliar;55;18.01144776389266;47.36829104052831;22.7;7.568400198938654;114.01
TARSSAN MIX;5;10;20;Granular;50;2.69;Tunis;North;Wheat;41;73;79;Radicular;60;25.281649884225143;150.4;73.0;7.258229526384994;5.0
MOLEX;5;15;25;Chemical;75;2.94;Tataouine;South;Olive;146;70;40;Radicular and Foliar;80;24.35541398383721;69.81806175669587;24.126784969309806;7.483125377240109;5.0
CALMAG 10-0-0 + 12CaO + 6MgO;10;0;0;Chemical;67;1.53;Medenine;South;Potato;61;62;21;Radicular and Foliar;50;18.34482541175395;39.86145685533297;25.4;7.641201393258861;122.71
FERTIMAX 15-15-15;15;15;15;Granular;61;3.31;Kebili;South;Potato;61;62;21;Soil Application;50;;66.3;39.31566751212339;8.214597785435672;5.0
FULVILAND;15;10;12;Chemical;59;2.94;Siliana;Central;Barley;127;39;57;Radicular and Foliar;55;18.43630400956402;76.71287576631676;50.2478581231703;7.197848522191403;9.14
FERTIGRAIN FOLIAR;10;10;5;Liquid;65;2.57;Gafsa;South;Wheat;41;73;79;Foliar;60;11.8;62.14998861601002;40.13782148517549;8.004404041356956;8.26
PHOSFERT 18-46-0;18;46;0;Granular;80;4.44;Manouba;North;Olive;146;70;40;Soil Application;80;37.5;107.33079280669892;39.23263225126427;6.636986692827127;38.59
PHOSFERT 18-46-0;18;46;0;Granular;80;3.78;Tataouine;South;Tomato;142;33;22;Soil Application;45;20.11092221252795;73.14257534640058;25.569380418325363;7.522754364946959;22.5
MAGNIFERT 10-5-10 + 2MgO;10;5;10;Chemical;55;1.86;Bizerte;North;Corn;142;61;34;Soil Application;70;29.98389354602909;80.8;46.5;6.953058620659277;10.98
DCM VIVIKALI;5;5;20;Chemical;80;2.66;Siliana;Central;Potato;61;62;21;Soil Application;50;16.6;73.9;52.24044681314752;7.222372208356777;5.0
DAP 18-46-0;18;46;0;Granular;60;3.93;Kebili;South;Barley;127;39;57;Soil Application;55;19.0;78.0;39.1;7.834368316998077;38.41
BIORADICANTE;10;5;15;Liquid;70;2.34;Ariana;North;Corn;142;61;34;Radicular;70;16.5;98.7;30.08497644740396;7.001653520683144;6.24
IDAI BROTAVERD;15;15;10;Granular;75;2.61;Kasserine;Central;Corn;142;61;34;Radicular and Foliar;70;31.0;109.0;41.73379807045583;7.851765082909391;7.8
CALFERT 15-0-0 + 20CaO;15;0;0;Organic;80;1.66;Tunis;North;Wheat;41;73;79;Radicular and Foliar;60;23.405916849234345;137.7;63.5;7.08152615337004;5.52
HUMIFERT LIQUID;10;10;10;Liquid;50;2.02;Siliana;Central;Wheat;41;73;79;Radicular and Foliar;60;19.45188102027736;78.94189436059324;49.1;7.376102580857474;6.29
ICI;12;5;15;Granular;80;2.91;Gafsa;South;Wheat;41;73;79;Radicular and Foliar;60;10.2;61.52076719708657;37.6;8.065799546468698;16.91
ICI;12;5;15;Granular;80;2.54;Kef;Central;Tomato;142;33;22;Radicular and Foliar;45;14.6;85.38560123037489;23.86803509692546;7.757539545092563;7.04
FORCEX ECO;10;5;10;Organic;60;1.75;Siliana;Central;Olive;146;70;40;Radicular and Foliar;80;16.4;79.7;55.8507598395688;7.262560615512799;9.69
IDAI CA SOIL;8;10;15;Granular;85;2.9;Kairouan;Central;Wheat;41;73;79;Radicular and Foliar;60;19.72268687236215;63.16431489724547;51.65483426115758;7.887811013884211;8.77
FRUTALIV;10;15;15;Organic;80;3.41;Tozeur;South;Corn;142;61;34;Radicular and Foliar;70;23.2;73.48624754565644;16.654340732180305;8.3129094866517;5.0
MAP 11-52-0;11;52;0;Liquid;90;4.59;Kef;Central;Tomato;142;33;22;Soil Application;45;15.285153029032111;90.96496785193236;29.1;7.765308225522302;28.37
DEFENDER CALCIO;15;10;5;Chemical;60;2.71;Kebili;South;Tomato;142;33;22;Radicular and Foliar;45;18.3199208444428;64.56041763641258;42.48439751330204;7.903938334441777;20.2
FULLVIGOR;12;5;20;Liquid;65;3.1;Ariana;North;Barley;127;39;57;Radicular;55;16.4;86.4;35.38309236087397;7.265630639129936;5.47
PHOSFERT 18-46-0;18;46;0;Granular;80;4.29;Zaghouan;North;Wheat;41;73;79;Soil Application;60;14.599419693748368;132.54402459202572;74.28752688448745;7.300806923456106;5.0
FULVILAND;15;10;12;Chemical;60;3.17;Kef;Central;Barley;127;39;57;Radicular and Foliar;55;15.653900484939872;91.07812111520286;27.2;7.927492250149026;9.5
MOLEX;5;15;25;Chemical;75;3.25;Beja;North;Olive;146;70;40;Radicular and Foliar;80;25.36683934401793;134.1;39.3;7.109019254993733;5.0
ACM MAR 20;5;15;10;Granular;50;2.66;Kef;Central;Olive;146;70;40;Radicular and Foliar;80;16.51473234552005;88.5;25.2;7.917485829625891;10.09
POTASSIUM NITRATE;15;10;15;Granular;55;2.66;Tozeur;South;Tomato;142;33;22;Soil Application;45;22.5844072766462;68.09937435057768;14.483111350155452;8.230337780870011;9.0
Potash;0;0;60;Granular;55;3.95;Nabeul;North;Tomato;142;33;22;Radicular and Soil Application;45;21.83255719489081;109.97639314852606;51.3;6.801148363854795;5.0
KALIFERT 0-0-50;0;0;50;Granular;65;3.76;Kef;Central;Corn;142;61;34;Soil Application;70;14.9;85.1;27.2669512295971;7.694286437122348;5.0
VITAMINA MIX;15;10;5;Liquid;70;2.38;Ariana;North;Wheat;41;73;79;Radicular;60;19.80212871415582;98.6426355185372;32.6;7.264759917558435;13.17
WUXAL ASCOFOL;15;15;10;Liquid;70;3.19;Zaghouan;North;Barley;127;39;57;Foliar;55;18.03426068569863;156.9;73.6;7.375063434031844;9.2
PANORAMIX WHEAT;10;5;10;Liquid;80;2.43;Mahdia;Central;Wheat;41;73;79;Seed Treatment;60;14.49750743915045;92.1;28.9;7.661074993290305;7.78
