STATIONNAME,CLIMATEZONE,CROP,COUNTRY,YA,YP,Source_Type,LONGITUDE,LATITUDE,ELEVATION_METER,AREA_IN_CLIMATEZONE_HA,TOTAL_AREA_HA,NUMBER_OF_CONTRIBUTING_STATIONS,NUMBER_OF_CONTRIBUTING_CLIMATEZONES,Data_Type,MANAGEMENT,CROPCYCLE,HARVESTYEAR,SOWINGDATE,CULTIVARMATURITY,USEDMODEL,Irrigation_Type
Tunis,2,Wheat,Tunisia,1.22,1.51,Station,10.18,36.8,20,10000,20000,3,5,Merged Data,Single Wheat,1,1995,11,190.0,WOFOST,2
Tunis,2,Wheat,Tunisia,2.01,2.76,Station,10.18,36.8,20,10000,20000,2,5,Merged Data,Single Wheat,1,1996,11,182.0,WOFOST,2
Tunis,2,Wheat,Tunisia,1.52,2.02,Station,10.18,36.8,20,10000,20000,2,4,Merged Data,Single Wheat,1,1997,11,185.0,WOFOST,2
Tunis,2,Wheat,Tunisia,1.26,2.05,Station,10.18,36.8,20,10000,20000,2,4,Merged Data,Single Wheat,1,1998,11,177.0,WOFOST,2
Tunis,2,Wheat,Tunisia,1.39,2.01,Station,10.18,36.8,20,10000,20000,1,3,Merged Data,Single Wheat,1,1999,11,187.0,WOFOST,2
Tunis,2,Wheat,Tunisia,1.83,2.38,Station,10.18,36.8,20,10000,20000,2,4,Merged Data,Single Wheat,1,2000,11,186.0,WOFOST,2
Tunis,2,Wheat,Tunisia,1.63,2.91,Station,10.18,36.8,20,10000,20000,2,5,Merged Data,Single Wheat,1,2001,11,177.0,WOFOST,2
Tunis,2,Wheat,Tunisia,2.35,3.19,Station,10.18,36.8,20,10000,20000,1,4,Merged Data,Single Wheat,1,2002,11,195.0,WOFOST,2
Tunis,2,Wheat,Tunisia,1.14,1.78,Station,10.18,36.8,20,10000,20000,1,2,Merged Data,Single Wheat,1,2003,11,182.0,WOFOST,2
Tunis,2,Wheat,Tunisia,1.03,1.36,Station,10.18,36.8,20,10000,20000,2,5,Merged Data,Single Wheat,1,2004,11,180.0,WOFOST,2
Tunis,2,Wheat,Tunisia,1.07,1.69,Station,10.18,36.8,20,10000,20000,2,5,Merged Data,Single Wheat,1,2005,11,198.0,WOFOST,2
Tunis,2,Wheat,Tunisia,1.46,1.85,Station,10.18,36.8,20,10000,20000,2,3,Merged Data,Single Wheat,1,2006,11,188.0,WOFOST,2
Tunis,2,Wheat,Tunisia,1.76,2.39,Station,10.18,36.8,20,10000,20000,3,5,Merged Data,Single Wheat,1,2007,11,193.0,WOFOST,2
Tunis,2,Wheat,Tunisia,1.68,2.78,Station,10.18,36.8,20,10000,20000,2,5,Merged Data,Single Wheat,1,2008,11,188.0,WOFOST,2
Tunis,2,Wheat,Tunisia,1.23,1.53,Station,10.18,36.8,20,10000,20000,2,3,Merged Data,Single Wheat,1,2009,11,173.0,WOFOST,2
Tunis,2,Wheat,Tunisia,2.11,3.22,Station,10.18,36.8,20,10000,20000,1,2,Merged Data,Single Wheat,1,2010,11,184.0,WOFOST,2
Tunis,2,Wheat,Tunisia,2.53,3.11,Station,10.18,36.8,20,10000,20000,2,2,Merged Data,Single Wheat,1,2011,11,176.0,WOFOST,2
Tunis,2,Wheat,Tunisia,2.04,2.37,Station,10.18,36.8,20,10000,20000,3,2,Merged Data,Single Wheat,1,2012,11,181.0,WOFOST,2
Tunis,2,Wheat,Tunisia,1.45,2.24,Station,10.18,36.8,20,10000,20000,2,2,Merged Data,Single Wheat,1,2013,11,194.0,WOFOST,2
Tunis,2,Barley,Tunisia,1.33,1.73,Station,10.18,36.8,20,10000,20000,3,3,Merged Data,Single Barley,1,1990,11,182.0,WOFOST,2
Tunis,2,Barley,Tunisia,1.28,1.88,Station,10.18,36.8,20,10000,20000,3,3,Merged Data,Single Barley,1,1991,11,165.0,WOFOST,2
Tunis,2,Barley,Tunisia,2.11,2.65,Station,10.18,36.8,20,10000,20000,1,3,Merged Data,Single Barley,1,1992,11,185.0,WOFOST,2
Tunis,2,Barley,Tunisia,1.57,2.49,Station,10.18,36.8,20,10000,20000,2,5,Merged Data,Single Barley,1,1993,11,166.0,WOFOST,2
Tunis,2,Barley,Tunisia,2.26,3.2,Station,10.18,36.8,20,10000,20000,2,2,Merged Data,Single Barley,1,1994,11,185.0,WOFOST,2
Tunis,2,Barley,Tunisia,1.91,2.66,Station,10.18,36.8,20,10000,20000,1,3,Merged Data,Single Barley,1,1995,11,183.0,WOFOST,2
Tunis,2,Barley,Tunisia,2.27,2.9,Station,10.18,36.8,20,10000,20000,3,4,Merged Data,Single Barley,1,1996,11,185.0,WOFOST,2
Tunis,2,Barley,Tunisia,1.77,2.84,Station,10.18,36.8,20,10000,20000,1,2,Merged Data,Single Barley,1,1997,11,180.0,WOFOST,2
Tunis,2,Barley,Tunisia,2.2,3.13,Station,10.18,36.8,20,10000,20000,3,2,Merged Data,Single Barley,1,1998,11,186.0,WOFOST,2
Tunis,2,Barley,Tunisia,1.43,1.82,Station,10.18,36.8,20,10000,20000,3,1,Merged Data,Single Barley,1,1999,11,160.0,WOFOST,2
Tunis,2,Barley,Tunisia,1.62,2.34,Station,10.18,36.8,20,10000,20000,3,2,Merged Data,Single Barley,1,2000,11,180.0,WOFOST,2
Tunis,2,Barley,Tunisia,1.42,1.88,Station,10.18,36.8,20,10000,20000,2,5,Merged Data,Single Barley,1,2001,11,180.0,WOFOST,2
Tunis,2,Barley,Tunisia,1.66,2.0,Station,10.18,36.8,20,10000,20000,1,2,Merged Data,Single Barley,1,2002,11,163.0,WOFOST,2
Tunis,2,Barley,Tunisia,1.48,1.92,Station,10.18,36.8,20,10000,20000,1,4,Merged Data,Single Barley,1,2003,11,173.0,WOFOST,2
Tunis,2,Barley,Tunisia,2.17,2.23,Station,10.18,36.8,20,10000,20000,3,1,Merged Data,Single Barley,1,2004,11,178.0,WOFOST,2
Tunis,2,Barley,Tunisia,2.35,3.43,Station,10.18,36.8,20,10000,20000,3,3,Merged Data,Single Barley,1,2005,11,161.0,WOFOST,2
Tunis,2,Barley,Tunisia,2.2,3.08,Station,10.18,36.8,20,10000,20000,2,4,Merged Data,Single Barley,1,2006,11,173.0,WOFOST,2
Tunis,2,Barley,Tunisia,2.08,2.59,Station,10.18,36.8,20,10000,20000,1,1,Merged Data,Single Barley,1,2007,11,185.0,WOFOST,2
Tunis,2,Barley,Tunisia,2.1,2.65,Station,10.18,36.8,20,10000,20000,1,4,Merged Data,Single Barley,1,2008,11,162.0,WOFOST,2
Tunis,2,Barley,Tunisia,1.7,2.15,Station,10.18,36.8,20,10000,20000,3,5,Merged Data,Single Barley,1,2009,11,187.0,WOFOST,2
Tunis,2,Barley,Tunisia,2.17,2.47,Station,10.18,36.8,20,10000,20000,1,5,Merged Data,Single Barley,1,2010,11,168.0,WOFOST,2
Tunis,2,Barley,Tunisia,1.66,2.68,Station,10.18,36.8,20,10000,20000,2,1,Merged Data,Single Barley,1,2011,11,170.0,WOFOST,2
Tunis,2,Barley,Tunisia,1.62,2.28,Station,10.18,36.8,20,10000,20000,2,1,Merged Data,Single Barley,1,2012,11,161.0,WOFOST,2
Tunis,2,Barley,Tunisia,2.17,2.78,Station,10.18,36.8,20,10000,20000,1,1,Merged Data,Single Barley,1,2013,11,165.0,WOFOST,2
Tunis,2,Olives,Tunisia,1.09,1.31,Station,10.18,36.8,20,10000,20000,1,4,Merged Data,Single Olives,1,1990,3,400.0,WOFOST,2
Tunis,2,Olives,Tunisia,0.8,1.0,Station,10.18,36.8,20,10000,20000,3,2,Merged Data,Single Olives,1,1991,3,403.0,WOFOST,2
Tunis,2,Olives,Tunisia,1.28,1.43,Station,10.18,36.8,20,10000,20000,2,3,Merged Data,Single Olives,1,1992,3,411.0,WOFOST,2
Tunis,2,Olives,Tunisia,0.74,1.35,Station,10.18,36.8,20,10000,20000,3,4,Merged Data,Single Olives,1,1993,3,407.0,WOFOST,2
Tunis,2,Olives,Tunisia,1.15,1.48,Station,10.18,36.8,20,10000,20000,3,4,Merged Data,Single Olives,1,1994,3,399.0,WOFOST,2
Tunis,2,Olives,Tunisia,1.04,1.33,Station,10.18,36.8,20,10000,20000,2,4,Merged Data,Single Olives,1,1995,3,397.0,WOFOST,2
Tunis,2,Olives,Tunisia,0.9,1.07,Station,10.18,36.8,20,10000,20000,2,1,Merged Data,Single Olives,1,1996,3,409.0,WOFOST,2
Tunis,2,Olives,Tunisia,1.02,1.39,Station,10.18,36.8,20,10000,20000,2,2,Merged Data,Single Olives,1,1997,3,406.0,WOFOST,2
Tunis,2,Olives,Tunisia,1.08,1.26,Station,10.18,36.8,20,10000,20000,1,1,Merged Data,Single Olives,1,1998,3,399.0,WOFOST,2
Tunis,2,Olives,Tunisia,0.7,0.87,Station,10.18,36.8,20,10000,20000,1,1,Merged Data,Single Olives,1,1999,3,392.0,WOFOST,2
Tunis,2,Olives,Tunisia,1.34,1.89,Station,10.18,36.8,20,10000,20000,3,2,Merged Data,Single Olives,1,2000,3,397.0,WOFOST,2
Tunis,2,Olives,Tunisia,0.73,1.09,Station,10.18,36.8,20,10000,20000,1,4,Merged Data,Single Olives,1,2001,3,398.0,WOFOST,2
Tunis,2,Olives,Tunisia,1.38,2.2,Station,10.18,36.8,20,10000,20000,2,2,Merged Data,Single Olives,1,2002,3,397.0,WOFOST,2
Tunis,2,Olives,Tunisia,1.4,1.66,Station,10.18,36.8,20,10000,20000,2,1,Merged Data,Single Olives,1,2003,3,415.0,WOFOST,2
Tunis,2,Olives,Tunisia,1.56,1.82,Station,10.18,36.8,20,10000,20000,2,4,Merged Data,Single Olives,1,2004,3,397.0,WOFOST,2
Tunis,2,Olives,Tunisia,1.36,1.79,Station,10.18,36.8,20,10000,20000,2,4,Merged Data,Single Olives,1,2005,3,391.0,WOFOST,2
Tunis,2,Olives,Tunisia,1.23,1.78,Station,10.18,36.8,20,10000,20000,2,5,Merged Data,Single Olives,1,2006,3,395.0,WOFOST,2
Tunis,2,Olives,Tunisia,0.7,0.85,Station,10.18,36.8,20,10000,20000,3,2,Merged Data,Single Olives,1,2007,3,396.0,WOFOST,2
Tunis,2,Olives,Tunisia,0.69,1.22,Station,10.18,36.8,20,10000,20000,3,3,Merged Data,Single Olives,1,2008,3,389.0,WOFOST,2
Tunis,2,Olives,Tunisia,1.33,1.6,Station,10.18,36.8,20,10000,20000,2,4,Merged Data,Single Olives,1,2009,3,403.0,WOFOST,2
Tunis,2,Olives,Tunisia,0.96,1.29,Station,10.18,36.8,20,10000,20000,1,1,Merged Data,Single Olives,1,2010,3,399.0,WOFOST,2
Tunis,2,Olives,Tunisia,1.12,1.61,Station,10.18,36.8,20,10000,20000,3,5,Merged Data,Single Olives,1,2011,3,393.0,WOFOST,2
Tunis,2,Olives,Tunisia,0.76,1.22,Station,10.18,36.8,20,10000,20000,1,5,Merged Data,Single Olives,1,2012,3,408.0,WOFOST,2
Tunis,2,Olives,Tunisia,0.65,0.96,Station,10.18,36.8,20,10000,20000,1,2,Merged Data,Single Olives,1,2013,3,386.0,WOFOST,2
Sidi Bouzid,3,Olives,Tunisia,0.97,2.13,Station,9.48,35.03,340,10000,20000,3,4,Merged Data,Single Olives,1,1990,3,405.0,WOFOST,2
Sidi Bouzid,3,Olives,Tunisia,0.82,1.47,Station,9.48,35.03,340,10000,20000,3,3,Merged Data,Single Olives,1,1991,3,405.0,WOFOST,2
Sidi Bouzid,3,Olives,Tunisia,0.93,1.35,Station,9.48,35.03,340,10000,20000,3,4,Merged Data,Single Olives,1,1992,3,400.0,WOFOST,2
Sidi Bouzid,3,Olives,Tunisia,0.73,1.25,Station,9.48,35.03,340,10000,20000,3,1,Merged Data,Single Olives,1,1993,3,397.0,WOFOST,2
Sidi Bouzid,3,Olives,Tunisia,0.52,0.88,Station,9.48,35.03,340,10000,20000,2,1,Merged Data,Single Olives,1,1994,3,395.0,WOFOST,2
Sidi Bouzid,3,Olives,Tunisia,0.88,1.85,Station,9.48,35.03,340,10000,20000,3,4,Merged Data,Single Olives,1,1995,3,396.0,WOFOST,2
Sidi Bouzid,3,Olives,Tunisia,0.77,1.79,Station,9.48,35.03,340,10000,20000,1,2,Merged Data,Single Olives,1,1996,3,387.0,WOFOST,2
Sidi Bouzid,3,Olives,Tunisia,0.55,1.36,Station,9.48,35.03,340,10000,20000,2,3,Merged Data,Single Olives,1,1997,3,388.0,WOFOST,2
Sidi Bouzid,3,Olives,Tunisia,0.66,1.05,Station,9.48,35.03,340,10000,20000,1,3,Merged Data,Single Olives,1,1998,3,411.0,WOFOST,2
Sidi Bouzid,3,Olives,Tunisia,1.04,1.56,Station,9.48,35.03,340,10000,20000,3,2,Merged Data,Single Olives,1,1999,3,413.0,WOFOST,2
Sidi Bouzid,3,Olives,Tunisia,1.02,1.61,Station,9.48,35.03,340,10000,20000,1,4,Merged Data,Single Olives,1,2000,3,411.0,WOFOST,2
Sidi Bouzid,3,Olives,Tunisia,0.85,2.22,Station,9.48,35.03,340,10000,20000,1,3,Merged Data,Single Olives,1,2001,3,402.0,WOFOST,2
Sidi Bouzid,3,Olives,Tunisia,0.67,1.87,Station,9.48,35.03,340,10000,20000,1,1,Merged Data,Single Olives,1,2002,3,389.0,WOFOST,2
Sidi Bouzid,3,Olives,Tunisia,0.45,0.86,Station,9.48,35.03,340,10000,20000,1,1,Merged Data,Single Olives,1,2003,3,412.0,WOFOST,2
Sidi Bouzid,3,Olives,Tunisia,1.08,1.73,Station,9.48,35.03,340,10000,20000,1,4,Merged Data,Single Olives,1,2004,3,413.0,WOFOST,2
Sidi Bouzid,3,Olives,Tunisia,1.2,2.1,Station,9.48,35.03,340,10000,20000,2,5,Merged Data,Single Olives,1,2005,3,409.0,WOFOST,2
Sidi Bouzid,3,Olives,Tunisia,1.03,1.82,Station,9.48,35.03,340,10000,20000,3,5,Merged Data,Single Olives,1,2006,3,400.0,WOFOST,2
Sidi Bouzid,3,Olives,Tunisia,0.71,1.4,Station,9.48,35.03,340,10000,20000,1,2,Merged Data,Single Olives,1,2007,3,405.0,WOFOST,2
Sidi Bouzid,3,Olives,Tunisia,1.05,1.48,Station,9.48,35.03,340,10000,20000,3,2,Merged Data,Single Olives,1,2008,3,390.0,WOFOST,2
Sidi Bouzid,3,Olives,Tunisia,0.55,1.32,Station,9.48,35.03,340,10000,20000,1,3,Merged Data,Single Olives,1,2009,3,413.0,WOFOST,2
Sidi Bouzid,3,Olives,Tunisia,1.03,2.24,Station,9.48,35.03,340,10000,20000,1,3,Merged Data,Single Olives,1,2010,3,402.0,WOFOST,2
Sidi Bouzid,3,Olives,Tunisia,0.58,1.18,Station,9.48,35.03,340,10000,20000,2,5,Merged Data,Single Olives,1,2011,3,397.0,WOFOST,2
Sidi Bouzid,3,Olives,Tunisia,0.63,0.95,Station,9.48,35.03,340,10000,20000,1,5,Merged Data,Single Olives,1,2012,3,407.0,WOFOST,2
Sidi Bouzid,3,Olives,Tunisia,1.27,1.6,Station,9.48,35.03,340,10000,20000,2,4,Merged Data,Single Olives,1,2013,3,386.0,WOFOST,2
Sidi Bouzid,3,Almonds,Tunisia,0.73,1.59,Station,9.48,35.03,340,10000,20000,3,4,Merged Data,Single Almonds,1,1990,3,329.0,WOFOST,2
Sidi Bouzid,3,Almonds,Tunisia,0.71,1.22,Station,9.48,35.03,340,10000,20000,1,4,Merged Data,Single Almonds,1,1991,3,327.0,WOFOST,2
Sidi Bouzid,3,Almonds,Tunisia,0.68,1.6,Station,9.48,35.03,340,10000,20000,3,3,Merged Data,Single Almonds,1,1992,3,320.0,WOFOST,2
Sidi Bouzid,3,Almonds,Tunisia,0.74,1.09,Station,9.48,35.03,340,10000,20000,3,1,Merged Data,Single Almonds,1,1993,3,325.0,WOFOST,2
Sidi Bouzid,3,Almonds,Tunisia,1.15,1.92,Station,9.48,35.03,340,10000,20000,2,5,Merged Data,Single Almonds,1,1994,3,333.0,WOFOST,2
Sidi Bouzid,3,Almonds,Tunisia,1.24,3.14,Station,9.48,35.03,340,10000,20000,1,2,Merged Data,Single Almonds,1,1995,3,326.0,WOFOST,2
Sidi Bouzid,3,Almonds,Tunisia,1.32,1.92,Station,9.48,35.03,340,10000,20000,3,4,Merged Data,Single Almonds,1,1996,3,329.0,WOFOST,2
Sidi Bouzid,3,Almonds,Tunisia,0.84,1.16,Station,9.48,35.03,340,10000,20000,3,3,Merged Data,Single Almonds,1,1997,3,317.0,WOFOST,2
Sidi Bouzid,3,Almonds,Tunisia,0.81,1.33,Station,9.48,35.03,340,10000,20000,3,2,Merged Data,Single Almonds,1,1998,3,318.0,WOFOST,2
Sidi Bouzid,3,Almonds,Tunisia,0.98,1.69,Station,9.48,35.03,340,10000,20000,3,4,Merged Data,Single Almonds,1,1999,3,334.0,WOFOST,2
Sidi Bouzid,3,Almonds,Tunisia,0.89,1.92,Station,9.48,35.03,340,10000,20000,2,5,Merged Data,Single Almonds,1,2000,3,315.0,WOFOST,2
Sidi Bouzid,3,Almonds,Tunisia,1.13,1.64,Station,9.48,35.03,340,10000,20000,3,4,Merged Data,Single Almonds,1,2001,3,320.0,WOFOST,2
Sidi Bouzid,3,Almonds,Tunisia,1.53,2.16,Station,9.48,35.03,340,10000,20000,3,3,Merged Data,Single Almonds,1,2002,3,319.0,WOFOST,2
Sidi Bouzid,3,Almonds,Tunisia,1.14,2.3,Station,9.48,35.03,340,10000,20000,1,5,Merged Data,Single Almonds,1,2003,3,331.0,WOFOST,2
Sidi Bouzid,3,Almonds,Tunisia,1.27,2.27,Station,9.48,35.03,340,10000,20000,1,4,Merged Data,Single Almonds,1,2004,3,316.0,WOFOST,2
Sidi Bouzid,3,Almonds,Tunisia,1.09,1.86,Station,9.48,35.03,340,10000,20000,1,4,Merged Data,Single Almonds,1,2005,3,331.0,WOFOST,2
Sidi Bouzid,3,Almonds,Tunisia,1.02,2.12,Station,9.48,35.03,340,10000,20000,3,4,Merged Data,Single Almonds,1,2006,3,317.0,WOFOST,2
Sidi Bouzid,3,Almonds,Tunisia,0.74,2.06,Station,9.48,35.03,340,10000,20000,1,1,Merged Data,Single Almonds,1,2007,3,328.0,WOFOST,2
Sidi Bouzid,3,Almonds,Tunisia,1.31,2.67,Station,9.48,35.03,340,10000,20000,2,3,Merged Data,Single Almonds,1,2008,3,332.0,WOFOST,2
Sidi Bouzid,3,Almonds,Tunisia,0.79,1.53,Station,9.48,35.03,340,10000,20000,1,2,Merged Data,Single Almonds,1,2009,3,327.0,WOFOST,2
Sidi Bouzid,3,Almonds,Tunisia,0.69,1.43,Station,9.48,35.03,340,10000,20000,1,3,Merged Data,Single Almonds,1,2010,3,335.0,WOFOST,2
Sidi Bouzid,3,Almonds,Tunisia,1.2,3.33,Station,9.48,35.03,340,10000,20000,1,3,Merged Data,Single Almonds,1,2011,3,314.0,WOFOST,2
Sidi Bouzid,3,Almonds,Tunisia,0.98,1.87,Station,9.48,35.03,340,10000,20000,1,1,Merged Data,Single Almonds,1,2012,3,315.0,WOFOST,2
Sidi Bouzid,3,Almonds,Tunisia,0.58,1.45,Station,9.48,35.03,340,10000,20000,1,5,Merged Data,Single Almonds,1,2013,3,321.0,WOFOST,2
Gabes,3,Olives,Tunisia,0.75,1.94,Station,10.1,33.88,10,10000,20000,1,3,Merged Data,Single Olives,1,1990,3,406.0,WOFOST,2
Gabes,3,Olives,Tunisia,0.76,1.57,Station,10.1,33.88,10,10000,20000,2,3,Merged Data,Single Olives,1,1991,3,405.0,WOFOST,2
Gabes,3,Olives,Tunisia,0.7,1.09,Station,10.1,33.88,10,10000,20000,2,3,Merged Data,Single Olives,1,1992,3,385.0,WOFOST,2
Gabes,3,Olives,Tunisia,0.69,1.12,Station,10.1,33.88,10,10000,20000,3,2,Merged Data,Single Olives,1,1993,3,391.0,WOFOST,2
Gabes,3,Olives,Tunisia,0.91,1.23,Station,10.1,33.88,10,10000,20000,2,4,Merged Data,Single Olives,1,1994,3,415.0,WOFOST,2
Gabes,3,Olives,Tunisia,0.5,1.15,Station,10.1,33.88,10,10000,20000,2,5,Merged Data,Single Olives,1,1995,3,385.0,WOFOST,2
Gabes,3,Olives,Tunisia,1.09,2.05,Station,10.1,33.88,10,10000,20000,2,5,Merged Data,Single Olives,1,1996,3,388.0,WOFOST,2
Gabes,3,Olives,Tunisia,0.54,0.99,Station,10.1,33.88,10,10000,20000,1,5,Merged Data,Single Olives,1,1997,3,408.0,WOFOST,2
Gabes,3,Olives,Tunisia,0.94,1.95,Station,10.1,33.88,10,10000,20000,2,5,Merged Data,Single Olives,1,1998,3,406.0,WOFOST,2
Gabes,3,Olives,Tunisia,0.57,1.26,Station,10.1,33.88,10,10000,20000,1,5,Merged Data,Single Olives,1,1999,3,395.0,WOFOST,2
Gabes,3,Olives,Tunisia,0.73,1.39,Station,10.1,33.88,10,10000,20000,2,3,Merged Data,Single Olives,1,2000,3,394.0,WOFOST,2
Gabes,3,Olives,Tunisia,1.14,2.22,Station,10.1,33.88,10,10000,20000,3,1,Merged Data,Single Olives,1,2001,3,389.0,WOFOST,2
Gabes,3,Olives,Tunisia,1.23,1.77,Station,10.1,33.88,10,10000,20000,1,5,Merged Data,Single Olives,1,2002,3,386.0,WOFOST,2
Gabes,3,Olives,Tunisia,0.82,1.29,Station,10.1,33.88,10,10000,20000,1,4,Merged Data,Single Olives,1,2003,3,393.0,WOFOST,2
Gabes,3,Olives,Tunisia,0.57,0.79,Station,10.1,33.88,10,10000,20000,3,2,Merged Data,Single Olives,1,2004,3,394.0,WOFOST,2
Gabes,3,Olives,Tunisia,0.68,0.96,Station,10.1,33.88,10,10000,20000,3,4,Merged Data,Single Olives,1,2005,3,414.0,WOFOST,2
Gabes,3,Olives,Tunisia,1.2,2.27,Station,10.1,33.88,10,10000,20000,3,2,Merged Data,Single Olives,1,2006,3,410.0,WOFOST,2
Gabes,3,Olives,Tunisia,1.22,1.95,Station,10.1,33.88,10,10000,20000,2,5,Merged Data,Single Olives,1,2007,3,412.0,WOFOST,2
Gabes,3,Olives,Tunisia,0.47,0.72,Station,10.1,33.88,10,10000,20000,3,4,Merged Data,Single Olives,1,2008,3,404.0,WOFOST,2
Gabes,3,Olives,Tunisia,0.47,1.02,Station,10.1,33.88,10,10000,20000,3,3,Merged Data,Single Olives,1,2009,3,408.0,WOFOST,2
Gabes,3,Olives,Tunisia,0.91,1.31,Station,10.1,33.88,10,10000,20000,2,3,Merged Data,Single Olives,1,2010,3,402.0,WOFOST,2
Gabes,3,Olives,Tunisia,0.76,1.63,Station,10.1,33.88,10,10000,20000,2,1,Merged Data,Single Olives,1,2011,3,387.0,WOFOST,2
Gabes,3,Olives,Tunisia,0.81,1.84,Station,10.1,33.88,10,10000,20000,2,1,Merged Data,Single Olives,1,2012,3,388.0,WOFOST,2
Gabes,3,Olives,Tunisia,1.1,1.87,Station,10.1,33.88,10,10000,20000,3,1,Merged Data,Single Olives,1,2013,3,399.0,WOFOST,2
Gabes,3,Almonds,Tunisia,1.13,2.82,Station,10.1,33.88,10,10000,20000,1,5,Merged Data,Single Almonds,1,1990,3,322.0,WOFOST,2
Gabes,3,Almonds,Tunisia,1.11,2.07,Station,10.1,33.88,10,10000,20000,2,2,Merged Data,Single Almonds,1,1991,3,325.0,WOFOST,2
Gabes,3,Almonds,Tunisia,1.36,2.31,Station,10.1,33.88,10,10000,20000,2,1,Merged Data,Single Almonds,1,1992,3,324.0,WOFOST,2
Gabes,3,Almonds,Tunisia,1.14,2.48,Station,10.1,33.88,10,10000,20000,2,5,Merged Data,Single Almonds,1,1993,3,311.0,WOFOST,2
Gabes,3,Almonds,Tunisia,0.87,1.43,Station,10.1,33.88,10,10000,20000,1,5,Merged Data,Single Almonds,1,1994,3,309.0,WOFOST,2
Gabes,3,Almonds,Tunisia,0.97,2.07,Station,10.1,33.88,10,10000,20000,2,4,Merged Data,Single Almonds,1,1995,3,322.0,WOFOST,2
Gabes,3,Almonds,Tunisia,1.02,2.25,Station,10.1,33.88,10,10000,20000,1,5,Merged Data,Single Almonds,1,1996,3,335.0,WOFOST,2
Gabes,3,Almonds,Tunisia,1.14,2.29,Station,10.1,33.88,10,10000,20000,1,4,Merged Data,Single Almonds,1,1997,3,320.0,WOFOST,2
Gabes,3,Almonds,Tunisia,1.38,2.4,Station,10.1,33.88,10,10000,20000,3,3,Merged Data,Single Almonds,1,1998,3,322.0,WOFOST,2
Gabes,3,Almonds,Tunisia,1.46,2.99,Station,10.1,33.88,10,10000,20000,3,2,Merged Data,Single Almonds,1,1999,3,320.0,WOFOST,2
Gabes,3,Almonds,Tunisia,0.72,1.43,Station,10.1,33.88,10,10000,20000,3,4,Merged Data,Single Almonds,1,2000,3,325.0,WOFOST,2
Gabes,3,Almonds,Tunisia,1.34,2.97,Station,10.1,33.88,10,10000,20000,3,3,Merged Data,Single Almonds,1,2001,3,330.0,WOFOST,2
Gabes,3,Almonds,Tunisia,0.51,1.46,Station,10.1,33.88,10,10000,20000,1,4,Merged Data,Single Almonds,1,2002,3,331.0,WOFOST,2
Gabes,3,Almonds,Tunisia,1.16,1.72,Station,10.1,33.88,10,10000,20000,2,3,Merged Data,Single Almonds,1,2003,3,325.0,WOFOST,2
Gabes,3,Almonds,Tunisia,1.08,2.05,Station,10.1,33.88,10,10000,20000,2,4,Merged Data,Single Almonds,1,2004,3,325.0,WOFOST,2
Gabes,3,Almonds,Tunisia,0.88,1.82,Station,10.1,33.88,10,10000,20000,1,3,Merged Data,Single Almonds,1,2005,3,324.0,WOFOST,2
Gabes,3,Almonds,Tunisia,1.09,2.44,Station,10.1,33.88,10,10000,20000,2,5,Merged Data,Single Almonds,1,2006,3,308.0,WOFOST,2
Gabes,3,Almonds,Tunisia,1.32,2.31,Station,10.1,33.88,10,10000,20000,1,2,Merged Data,Single Almonds,1,2007,3,327.0,WOFOST,2
Gabes,3,Almonds,Tunisia,1.47,2.93,Station,10.1,33.88,10,10000,20000,3,3,Merged Data,Single Almonds,1,2008,3,330.0,WOFOST,2
Gabes,3,Almonds,Tunisia,0.85,1.12,Station,10.1,33.88,10,10000,20000,2,3,Merged Data,Single Almonds,1,2009,3,315.0,WOFOST,2
Gabes,3,Almonds,Tunisia,1.13,1.89,Station,10.1,33.88,10,10000,20000,3,5,Merged Data,Single Almonds,1,2010,3,319.0,WOFOST,2
Gabes,3,Almonds,Tunisia,0.58,1.04,Station,10.1,33.88,10,10000,20000,1,4,Merged Data,Single Almonds,1,2011,3,334.0,WOFOST,2
Gabes,3,Almonds,Tunisia,0.87,1.66,Station,10.1,33.88,10,10000,20000,2,5,Merged Data,Single Almonds,1,2012,3,329.0,WOFOST,2
Gabes,3,Almonds,Tunisia,1.04,1.91,Station,10.1,33.88,10,10000,20000,2,1,Merged Data,Single Almonds,1,2013,3,329.0,WOFOST,2
Gafsa,3,Olives,Tunisia,0.72,1.89,Station,8.78,34.42,300,10000,20000,2,3,Merged Data,Single Olives,1,1990,3,415.0,WOFOST,2
Gafsa,3,Olives,Tunisia,1.11,2.31,Station,8.78,34.42,300,10000,20000,3,5,Merged Data,Single Olives,1,1991,3,399.0,WOFOST,2
Gafsa,3,Olives,Tunisia,0.97,1.67,Station,8.78,34.42,300,10000,20000,1,4,Merged Data,Single Olives,1,1992,3,415.0,WOFOST,2
Gafsa,3,Olives,Tunisia,0.94,2.12,Station,8.78,34.42,300,10000,20000,2,1,Merged Data,Single Olives,1,1993,3,393.0,WOFOST,2
Gafsa,3,Olives,Tunisia,0.52,1.1,Station,8.78,34.42,300,10000,20000,3,2,Merged Data,Single Olives,1,1994,3,402.0,WOFOST,2
Gafsa,3,Olives,Tunisia,0.84,1.78,Station,8.78,34.42,300,10000,20000,2,2,Merged Data,Single Olives,1,1995,3,394.0,WOFOST,2
